prj	outbreak1	outbreak2	a	b	jd
Zhang_Dengue_2021	rand.15	rand.1	2	8	0.25
Zhang_Dengue_2021	rand.15	rand.82	2	8	0.25
Zhang_Dengue_2021	rand.15	rand.81	0	10	0
Zhang_Dengue_2021	rand.15	rand.83	1	9	0.111111111111111
Zhang_Dengue_2021	rand.15	rand.24	1	9	0.111111111111111
Zhang_Dengue_2021	rand.15	rand.28	3	7	0.428571428571429
Zhang_Dengue_2021	rand.15	rand.40	2	8	0.25
Zhang_Dengue_2021	rand.15	rand.29	3	7	0.428571428571429
Zhang_Dengue_2021	rand.15	rand.52	1	9	0.111111111111111
Zhang_Dengue_2021	rand.15	rand.57	2	8	0.25
Zhang_Dengue_2021	rand.15	rand.55	2	8	0.25
Zhang_Dengue_2021	rand.15	rand.53	2	8	0.25
Zhang_Dengue_2021	rand.15	rand.51	1	9	0.111111111111111
Zhang_Dengue_2021	rand.15	rand.26	0	10	0
Zhang_Dengue_2021	rand.15	rand.3	2	8	0.25
Zhang_Dengue_2021	rand.15	rand.90	0	10	0
Zhang_Dengue_2021	rand.15	rand.6	2	8	0.25
Zhang_Dengue_2021	rand.12	rand.86	3	7	0.428571428571429
Zhang_Dengue_2021	rand.12	rand.10	3	7	0.428571428571429
Zhang_Dengue_2021	rand.12	rand.4	2	8	0.25
Zhang_Dengue_2021	rand.12	rand.59	3	7	0.428571428571429
Zhang_Dengue_2021	rand.12	rand.58	1	9	0.111111111111111
Zhang_Dengue_2021	rand.12	rand.7	3	7	0.428571428571429
Zhang_Dengue_2021	rand.12	rand.54	1	9	0.111111111111111
Zhang_Dengue_2021	rand.12	rand.22	1	9	0.111111111111111
Zhang_Dengue_2021	rand.12	rand.25	1	9	0.111111111111111
Zhang_Dengue_2021	rand.12	rand.27	2	8	0.25
Zhang_Dengue_2021	rand.12	rand.60	2	8	0.25
Zhang_Dengue_2021	rand.12	rand.89	3	7	0.428571428571429
Zhang_Dengue_2021	rand.12	rand.88	3	7	0.428571428571429
Zhang_Dengue_2021	rand.12	rand.9	2	8	0.25
Zhang_Dengue_2021	rand.12	rand.84	2	8	0.25
Zhang_Dengue_2021	rand.12	rand.23	0	10	0
Zhang_Dengue_2021	rand.12	rand.21	1	9	0.111111111111111
Zhang_Dengue_2021	rand.12	rand.30	2	8	0.25
Zhang_Dengue_2021	rand.12	rand.56	2	8	0.25
Zhang_Dengue_2021	rand.12	rand.70	2	8	0.25
Zhang_Dengue_2021	rand.12	rand.87	1	9	0.111111111111111
Zhang_Dengue_2021	rand.12	rand.85	0	10	0
Zhang_Dengue_2021	rand.12	rand.1	2	8	0.25
Zhang_Dengue_2021	rand.12	rand.82	1	9	0.111111111111111
Zhang_Dengue_2021	rand.12	rand.81	1	9	0.111111111111111
Zhang_Dengue_2021	rand.12	rand.83	0	10	0
Zhang_Dengue_2021	rand.12	rand.24	2	8	0.25
Zhang_Dengue_2021	rand.12	rand.28	1	9	0.111111111111111
Zhang_Dengue_2021	rand.12	rand.40	2	8	0.25
Zhang_Dengue_2021	rand.12	rand.29	3	7	0.428571428571429
Zhang_Dengue_2021	rand.12	rand.52	1	9	0.111111111111111
Zhang_Dengue_2021	rand.12	rand.57	1	9	0.111111111111111
Zhang_Dengue_2021	rand.12	rand.55	1	9	0.111111111111111
Zhang_Dengue_2021	rand.12	rand.53	2	8	0.25
Zhang_Dengue_2021	rand.12	rand.51	2	8	0.25
Zhang_Dengue_2021	rand.12	rand.26	1	9	0.111111111111111
Zhang_Dengue_2021	rand.12	rand.3	3	7	0.428571428571429
Zhang_Dengue_2021	rand.12	rand.90	0	10	0
Zhang_Dengue_2021	rand.12	rand.6	2	8	0.25
Zhang_Dengue_2021	rand.86	rand.10	3	7	0.428571428571429
Zhang_Dengue_2021	rand.86	rand.4	3	7	0.428571428571429
Zhang_Dengue_2021	rand.86	rand.59	1	9	0.111111111111111
Zhang_Dengue_2021	rand.86	rand.58	2	8	0.25
Zhang_Dengue_2021	rand.86	rand.7	2	8	0.25
Zhang_Dengue_2021	rand.86	rand.54	2	8	0.25
Zhang_Dengue_2021	rand.86	rand.22	1	9	0.111111111111111
Zhang_Dengue_2021	rand.86	rand.25	2	8	0.25
Zhang_Dengue_2021	rand.86	rand.27	0	10	0
Zhang_Dengue_2021	rand.86	rand.60	3	7	0.428571428571429
Zhang_Dengue_2021	rand.86	rand.89	2	8	0.25
Zhang_Dengue_2021	rand.86	rand.88	1	9	0.111111111111111
Zhang_Dengue_2021	rand.86	rand.9	1	9	0.111111111111111
Zhang_Dengue_2021	rand.86	rand.84	1	9	0.111111111111111
Zhang_Dengue_2021	rand.86	rand.23	2	8	0.25
Zhang_Dengue_2021	rand.86	rand.21	1	9	0.111111111111111
Zhang_Dengue_2021	rand.86	rand.30	2	8	0.25
Zhang_Dengue_2021	rand.86	rand.56	2	8	0.25
Zhang_Dengue_2021	rand.86	rand.70	3	7	0.428571428571429
Zhang_Dengue_2021	rand.86	rand.87	2	8	0.25
Zhang_Dengue_2021	rand.86	rand.85	1	9	0.111111111111111
Zhang_Dengue_2021	rand.86	rand.1	1	9	0.111111111111111
Zhang_Dengue_2021	rand.86	rand.82	2	8	0.25
Zhang_Dengue_2021	rand.86	rand.81	2	8	0.25
Zhang_Dengue_2021	rand.86	rand.83	1	9	0.111111111111111
Zhang_Dengue_2021	rand.86	rand.24	1	9	0.111111111111111
Zhang_Dengue_2021	rand.86	rand.28	0	10	0
Zhang_Dengue_2021	rand.86	rand.40	1	9	0.111111111111111
Zhang_Dengue_2021	rand.86	rand.29	2	8	0.25
Zhang_Dengue_2021	rand.86	rand.52	0	10	0
Zhang_Dengue_2021	rand.86	rand.57	1	9	0.111111111111111
Zhang_Dengue_2021	rand.86	rand.55	1	9	0.111111111111111
Zhang_Dengue_2021	rand.86	rand.53	1	9	0.111111111111111
Zhang_Dengue_2021	rand.86	rand.51	2	8	0.25
Zhang_Dengue_2021	rand.86	rand.26	1	9	0.111111111111111
Zhang_Dengue_2021	rand.86	rand.3	2	8	0.25
Zhang_Dengue_2021	rand.86	rand.90	1	9	0.111111111111111
Zhang_Dengue_2021	rand.86	rand.6	2	8	0.25
Zhang_Dengue_2021	rand.10	rand.4	2	8	0.25
Zhang_Dengue_2021	rand.10	rand.59	1	9	0.111111111111111
Zhang_Dengue_2021	rand.10	rand.58	2	8	0.25
Zhang_Dengue_2021	rand.10	rand.7	3	7	0.428571428571429
Zhang_Dengue_2021	rand.10	rand.54	1	9	0.111111111111111
Zhang_Dengue_2021	rand.10	rand.22	3	7	0.428571428571429
Zhang_Dengue_2021	rand.10	rand.25	3	7	0.428571428571429
Zhang_Dengue_2021	rand.10	rand.27	1	9	0.111111111111111
Zhang_Dengue_2021	rand.10	rand.60	3	7	0.428571428571429
Zhang_Dengue_2021	rand.10	rand.89	2	8	0.25
Zhang_Dengue_2021	rand.10	rand.88	1	9	0.111111111111111
Zhang_Dengue_2021	rand.10	rand.9	1	9	0.111111111111111
Zhang_Dengue_2021	rand.10	rand.84	2	8	0.25
Zhang_Dengue_2021	rand.10	rand.23	1	9	0.111111111111111
Zhang_Dengue_2021	rand.10	rand.21	2	8	0.25
Zhang_Dengue_2021	rand.10	rand.30	2	8	0.25
Zhang_Dengue_2021	rand.10	rand.56	1	9	0.111111111111111
Zhang_Dengue_2021	rand.10	rand.70	3	7	0.428571428571429
Zhang_Dengue_2021	rand.10	rand.87	1	9	0.111111111111111
Zhang_Dengue_2021	rand.10	rand.85	1	9	0.111111111111111
Zhang_Dengue_2021	rand.10	rand.1	2	8	0.25
Zhang_Dengue_2021	rand.10	rand.82	2	8	0.25
Zhang_Dengue_2021	rand.10	rand.81	1	9	0.111111111111111
Zhang_Dengue_2021	rand.10	rand.83	2	8	0.25
Zhang_Dengue_2021	rand.10	rand.24	1	9	0.111111111111111
Zhang_Dengue_2021	rand.10	rand.28	1	9	0.111111111111111
Zhang_Dengue_2021	rand.10	rand.40	1	9	0.111111111111111
Zhang_Dengue_2021	rand.10	rand.29	2	8	0.25
Zhang_Dengue_2021	rand.10	rand.52	1	9	0.111111111111111
Zhang_Dengue_2021	rand.10	rand.57	0	10	0
Zhang_Dengue_2021	rand.10	rand.55	1	9	0.111111111111111
Zhang_Dengue_2021	rand.10	rand.53	1	9	0.111111111111111
Zhang_Dengue_2021	rand.10	rand.51	1	9	0.111111111111111
Zhang_Dengue_2021	rand.10	rand.26	2	8	0.25
Zhang_Dengue_2021	rand.10	rand.3	3	7	0.428571428571429
Zhang_Dengue_2021	rand.10	rand.90	0	10	0
Zhang_Dengue_2021	rand.10	rand.6	1	9	0.111111111111111
Zhang_Dengue_2021	rand.4	rand.59	1	9	0.111111111111111
Zhang_Dengue_2021	rand.4	rand.58	2	8	0.25
Zhang_Dengue_2021	rand.4	rand.7	2	8	0.25
Zhang_Dengue_2021	rand.4	rand.54	2	8	0.25
Zhang_Dengue_2021	rand.4	rand.22	1	9	0.111111111111111
Zhang_Dengue_2021	rand.4	rand.25	2	8	0.25
Zhang_Dengue_2021	rand.4	rand.27	1	9	0.111111111111111
Zhang_Dengue_2021	rand.4	rand.60	1	9	0.111111111111111
Zhang_Dengue_2021	rand.4	rand.89	1	9	0.111111111111111
Zhang_Dengue_2021	rand.4	rand.88	1	9	0.111111111111111
Zhang_Dengue_2021	rand.4	rand.9	2	8	0.25
Zhang_Dengue_2021	rand.4	rand.84	2	8	0.25
Zhang_Dengue_2021	rand.4	rand.23	3	7	0.428571428571429
Zhang_Dengue_2021	rand.4	rand.21	1	9	0.111111111111111
Zhang_Dengue_2021	rand.4	rand.30	0	10	0
Zhang_Dengue_2021	rand.4	rand.56	2	8	0.25
Zhang_Dengue_2021	rand.4	rand.70	3	7	0.428571428571429
Zhang_Dengue_2021	rand.4	rand.87	2	8	0.25
Zhang_Dengue_2021	rand.4	rand.85	1	9	0.111111111111111
Zhang_Dengue_2021	rand.4	rand.1	1	9	0.111111111111111
Zhang_Dengue_2021	rand.4	rand.82	1	9	0.111111111111111
Zhang_Dengue_2021	rand.4	rand.81	3	7	0.428571428571429
Zhang_Dengue_2021	rand.4	rand.83	2	8	0.25
Zhang_Dengue_2021	rand.4	rand.24	3	7	0.428571428571429
Zhang_Dengue_2021	rand.4	rand.28	0	10	0
Zhang_Dengue_2021	rand.4	rand.40	2	8	0.25
Zhang_Dengue_2021	rand.4	rand.29	0	10	0
Zhang_Dengue_2021	rand.4	rand.52	2	8	0.25
Zhang_Dengue_2021	rand.4	rand.57	1	9	0.111111111111111
Zhang_Dengue_2021	rand.4	rand.55	1	9	0.111111111111111
Zhang_Dengue_2021	rand.4	rand.53	2	8	0.25
Zhang_Dengue_2021	rand.4	rand.51	4	6	0.666666666666667
Zhang_Dengue_2021	rand.4	rand.26	3	7	0.428571428571429
Zhang_Dengue_2021	rand.4	rand.3	1	9	0.111111111111111
Zhang_Dengue_2021	rand.4	rand.90	2	8	0.25
Zhang_Dengue_2021	rand.4	rand.6	1	9	0.111111111111111
Zhang_Dengue_2021	rand.59	rand.58	1	9	0.111111111111111
Zhang_Dengue_2021	rand.59	rand.7	3	7	0.428571428571429
Zhang_Dengue_2021	rand.59	rand.54	3	7	0.428571428571429
Zhang_Dengue_2021	rand.59	rand.22	1	9	0.111111111111111
Zhang_Dengue_2021	rand.59	rand.25	0	10	0
Zhang_Dengue_2021	rand.59	rand.27	2	8	0.25
Zhang_Dengue_2021	rand.59	rand.60	1	9	0.111111111111111
Zhang_Dengue_2021	rand.59	rand.89	3	7	0.428571428571429
Zhang_Dengue_2021	rand.59	rand.88	3	7	0.428571428571429
Zhang_Dengue_2021	rand.59	rand.9	1	9	0.111111111111111
Zhang_Dengue_2021	rand.59	rand.84	2	8	0.25
Zhang_Dengue_2021	rand.59	rand.23	1	9	0.111111111111111
Zhang_Dengue_2021	rand.59	rand.21	2	8	0.25
Zhang_Dengue_2021	rand.59	rand.30	2	8	0.25
Zhang_Dengue_2021	rand.59	rand.56	2	8	0.25
Zhang_Dengue_2021	rand.59	rand.70	0	10	0
Zhang_Dengue_2021	rand.59	rand.87	1	9	0.111111111111111
Zhang_Dengue_2021	rand.59	rand.85	1	9	0.111111111111111
Zhang_Dengue_2021	rand.59	rand.1	2	8	0.25
Zhang_Dengue_2021	rand.59	rand.82	1	9	0.111111111111111
Zhang_Dengue_2021	rand.59	rand.81	1	9	0.111111111111111
Zhang_Dengue_2021	rand.59	rand.83	1	9	0.111111111111111
Zhang_Dengue_2021	rand.59	rand.24	2	8	0.25
Zhang_Dengue_2021	rand.59	rand.28	1	9	0.111111111111111
Zhang_Dengue_2021	rand.59	rand.40	3	7	0.428571428571429
Zhang_Dengue_2021	rand.59	rand.29	3	7	0.428571428571429
Zhang_Dengue_2021	rand.59	rand.52	2	8	0.25
Zhang_Dengue_2021	rand.59	rand.57	2	8	0.25
Zhang_Dengue_2021	rand.59	rand.55	2	8	0.25
Zhang_Dengue_2021	rand.59	rand.53	2	8	0.25
Zhang_Dengue_2021	rand.59	rand.51	2	8	0.25
Zhang_Dengue_2021	rand.59	rand.26	1	9	0.111111111111111
Zhang_Dengue_2021	rand.59	rand.3	3	7	0.428571428571429
Zhang_Dengue_2021	rand.59	rand.90	2	8	0.25
Zhang_Dengue_2021	rand.59	rand.6	3	7	0.428571428571429
Zhang_Dengue_2021	rand.58	rand.7	2	8	0.25
Zhang_Dengue_2021	rand.58	rand.54	2	8	0.25
Zhang_Dengue_2021	rand.58	rand.22	1	9	0.111111111111111
Zhang_Dengue_2021	rand.58	rand.25	3	7	0.428571428571429
Zhang_Dengue_2021	rand.58	rand.27	1	9	0.111111111111111
Zhang_Dengue_2021	rand.58	rand.60	2	8	0.25
Zhang_Dengue_2021	rand.58	rand.89	1	9	0.111111111111111
Zhang_Dengue_2021	rand.58	rand.88	1	9	0.111111111111111
Zhang_Dengue_2021	rand.58	rand.9	0	10	0
Zhang_Dengue_2021	rand.58	rand.84	3	7	0.428571428571429
Zhang_Dengue_2021	rand.58	rand.23	2	8	0.25
Zhang_Dengue_2021	rand.58	rand.21	3	7	0.428571428571429
Zhang_Dengue_2021	rand.58	rand.30	1	9	0.111111111111111
Zhang_Dengue_2021	rand.58	rand.56	1	9	0.111111111111111
Zhang_Dengue_2021	rand.58	rand.70	2	8	0.25
Zhang_Dengue_2021	rand.58	rand.87	3	7	0.428571428571429
Zhang_Dengue_2021	rand.58	rand.85	3	7	0.428571428571429
Zhang_Dengue_2021	rand.58	rand.1	3	7	0.428571428571429
Zhang_Dengue_2021	rand.58	rand.82	2	8	0.25
Zhang_Dengue_2021	rand.58	rand.81	2	8	0.25
Zhang_Dengue_2021	rand.58	rand.83	2	8	0.25
Zhang_Dengue_2021	rand.58	rand.24	2	8	0.25
Zhang_Dengue_2021	rand.58	rand.28	2	8	0.25
Zhang_Dengue_2021	rand.58	rand.40	1	9	0.111111111111111
Zhang_Dengue_2021	rand.58	rand.29	1	9	0.111111111111111
Zhang_Dengue_2021	rand.58	rand.52	1	9	0.111111111111111
Zhang_Dengue_2021	rand.58	rand.57	2	8	0.25
Zhang_Dengue_2021	rand.58	rand.55	2	8	0.25
Zhang_Dengue_2021	rand.58	rand.53	2	8	0.25
Zhang_Dengue_2021	rand.58	rand.51	1	9	0.111111111111111
Zhang_Dengue_2021	rand.58	rand.26	1	9	0.111111111111111
Zhang_Dengue_2021	rand.58	rand.3	1	9	0.111111111111111
Zhang_Dengue_2021	rand.58	rand.90	2	8	0.25
Zhang_Dengue_2021	rand.58	rand.6	1	9	0.111111111111111
Zhang_Dengue_2021	rand.7	rand.54	2	8	0.25
Zhang_Dengue_2021	rand.7	rand.22	2	8	0.25
Zhang_Dengue_2021	rand.7	rand.25	2	8	0.25
Zhang_Dengue_2021	rand.7	rand.27	1	9	0.111111111111111
Zhang_Dengue_2021	rand.7	rand.60	3	7	0.428571428571429
Zhang_Dengue_2021	rand.7	rand.89	3	7	0.428571428571429
Zhang_Dengue_2021	rand.7	rand.88	2	8	0.25
Zhang_Dengue_2021	rand.7	rand.9	0	10	0
Zhang_Dengue_2021	rand.7	rand.84	3	7	0.428571428571429
Zhang_Dengue_2021	rand.7	rand.23	2	8	0.25
Zhang_Dengue_2021	rand.7	rand.21	2	8	0.25
Zhang_Dengue_2021	rand.7	rand.30	3	7	0.428571428571429
Zhang_Dengue_2021	rand.7	rand.56	1	9	0.111111111111111
Zhang_Dengue_2021	rand.7	rand.70	2	8	0.25
Zhang_Dengue_2021	rand.7	rand.87	2	8	0.25
Zhang_Dengue_2021	rand.7	rand.85	2	8	0.25
Zhang_Dengue_2021	rand.7	rand.1	2	8	0.25
Zhang_Dengue_2021	rand.7	rand.82	1	9	0.111111111111111
Zhang_Dengue_2021	rand.7	rand.81	1	9	0.111111111111111
Zhang_Dengue_2021	rand.7	rand.83	2	8	0.25
Zhang_Dengue_2021	rand.7	rand.24	3	7	0.428571428571429
Zhang_Dengue_2021	rand.7	rand.28	1	9	0.111111111111111
Zhang_Dengue_2021	rand.7	rand.40	2	8	0.25
Zhang_Dengue_2021	rand.7	rand.29	3	7	0.428571428571429
Zhang_Dengue_2021	rand.7	rand.52	2	8	0.25
Zhang_Dengue_2021	rand.7	rand.57	2	8	0.25
Zhang_Dengue_2021	rand.7	rand.55	2	8	0.25
Zhang_Dengue_2021	rand.7	rand.53	3	7	0.428571428571429
Zhang_Dengue_2021	rand.7	rand.51	2	8	0.25
Zhang_Dengue_2021	rand.7	rand.26	2	8	0.25
Zhang_Dengue_2021	rand.7	rand.3	3	7	0.428571428571429
Zhang_Dengue_2021	rand.7	rand.90	1	9	0.111111111111111
Zhang_Dengue_2021	rand.7	rand.6	1	9	0.111111111111111
Zhang_Dengue_2021	rand.54	rand.22	1	9	0.111111111111111
Zhang_Dengue_2021	rand.54	rand.25	0	10	0
Zhang_Dengue_2021	rand.54	rand.27	0	10	0
Zhang_Dengue_2021	rand.54	rand.60	1	9	0.111111111111111
Zhang_Dengue_2021	rand.54	rand.89	2	8	0.25
Zhang_Dengue_2021	rand.54	rand.88	1	9	0.111111111111111
Zhang_Dengue_2021	rand.54	rand.9	0	10	0
Zhang_Dengue_2021	rand.54	rand.84	1	9	0.111111111111111
Zhang_Dengue_2021	rand.54	rand.23	2	8	0.25
Zhang_Dengue_2021	rand.54	rand.21	3	7	0.428571428571429
Zhang_Dengue_2021	rand.54	rand.30	1	9	0.111111111111111
Zhang_Dengue_2021	rand.54	rand.56	3	7	0.428571428571429
Zhang_Dengue_2021	rand.54	rand.70	2	8	0.25
Zhang_Dengue_2021	rand.54	rand.87	1	9	0.111111111111111
Zhang_Dengue_2021	rand.54	rand.85	2	8	0.25
Zhang_Dengue_2021	rand.54	rand.1	2	8	0.25
Zhang_Dengue_2021	rand.54	rand.82	3	7	0.428571428571429
Zhang_Dengue_2021	rand.54	rand.81	3	7	0.428571428571429
Zhang_Dengue_2021	rand.54	rand.83	2	8	0.25
Zhang_Dengue_2021	rand.54	rand.24	1	9	0.111111111111111
Zhang_Dengue_2021	rand.54	rand.28	1	9	0.111111111111111
Zhang_Dengue_2021	rand.54	rand.40	2	8	0.25
Zhang_Dengue_2021	rand.54	rand.29	1	9	0.111111111111111
Zhang_Dengue_2021	rand.54	rand.52	1	9	0.111111111111111
Zhang_Dengue_2021	rand.54	rand.57	1	9	0.111111111111111
Zhang_Dengue_2021	rand.54	rand.55	3	7	0.428571428571429
Zhang_Dengue_2021	rand.54	rand.53	1	9	0.111111111111111
Zhang_Dengue_2021	rand.54	rand.51	2	8	0.25
Zhang_Dengue_2021	rand.54	rand.26	1	9	0.111111111111111
Zhang_Dengue_2021	rand.54	rand.3	2	8	0.25
Zhang_Dengue_2021	rand.54	rand.90	2	8	0.25
Zhang_Dengue_2021	rand.54	rand.6	2	8	0.25
Zhang_Dengue_2021	rand.22	rand.25	3	7	0.428571428571429
Zhang_Dengue_2021	rand.22	rand.27	3	7	0.428571428571429
Zhang_Dengue_2021	rand.22	rand.60	2	8	0.25
Zhang_Dengue_2021	rand.22	rand.89	1	9	0.111111111111111
Zhang_Dengue_2021	rand.22	rand.88	0	10	0
Zhang_Dengue_2021	rand.22	rand.9	2	8	0.25
Zhang_Dengue_2021	rand.22	rand.84	2	8	0.25
Zhang_Dengue_2021	rand.22	rand.23	2	8	0.25
Zhang_Dengue_2021	rand.22	rand.21	2	8	0.25
Zhang_Dengue_2021	rand.22	rand.30	2	8	0.25
Zhang_Dengue_2021	rand.22	rand.56	0	10	0
Zhang_Dengue_2021	rand.22	rand.70	1	9	0.111111111111111
Zhang_Dengue_2021	rand.22	rand.87	1	9	0.111111111111111
Zhang_Dengue_2021	rand.22	rand.85	1	9	0.111111111111111
Zhang_Dengue_2021	rand.22	rand.1	1	9	0.111111111111111
Zhang_Dengue_2021	rand.22	rand.82	3	7	0.428571428571429
Zhang_Dengue_2021	rand.22	rand.81	0	10	0
Zhang_Dengue_2021	rand.22	rand.83	3	7	0.428571428571429
Zhang_Dengue_2021	rand.22	rand.24	1	9	0.111111111111111
Zhang_Dengue_2021	rand.22	rand.28	1	9	0.111111111111111
Zhang_Dengue_2021	rand.22	rand.40	2	8	0.25
Zhang_Dengue_2021	rand.22	rand.29	2	8	0.25
Zhang_Dengue_2021	rand.22	rand.52	3	7	0.428571428571429
Zhang_Dengue_2021	rand.22	rand.57	1	9	0.111111111111111
Zhang_Dengue_2021	rand.22	rand.55	2	8	0.25
Zhang_Dengue_2021	rand.22	rand.53	0	10	0
Zhang_Dengue_2021	rand.22	rand.51	1	9	0.111111111111111
Zhang_Dengue_2021	rand.22	rand.26	2	8	0.25
Zhang_Dengue_2021	rand.22	rand.3	2	8	0.25
Zhang_Dengue_2021	rand.22	rand.90	2	8	0.25
Zhang_Dengue_2021	rand.22	rand.6	2	8	0.25
Zhang_Dengue_2021	rand.25	rand.27	2	8	0.25
Zhang_Dengue_2021	rand.25	rand.60	3	7	0.428571428571429
Zhang_Dengue_2021	rand.25	rand.89	1	9	0.111111111111111
Zhang_Dengue_2021	rand.25	rand.88	1	9	0.111111111111111
Zhang_Dengue_2021	rand.25	rand.9	1	9	0.111111111111111
Zhang_Dengue_2021	rand.25	rand.84	2	8	0.25
Zhang_Dengue_2021	rand.25	rand.23	3	7	0.428571428571429
Zhang_Dengue_2021	rand.25	rand.21	1	9	0.111111111111111
Zhang_Dengue_2021	rand.25	rand.30	2	8	0.25
Zhang_Dengue_2021	rand.25	rand.56	0	10	0
Zhang_Dengue_2021	rand.25	rand.70	2	8	0.25
Zhang_Dengue_2021	rand.25	rand.87	2	8	0.25
Zhang_Dengue_2021	rand.25	rand.85	2	8	0.25
Zhang_Dengue_2021	rand.25	rand.1	2	8	0.25
Zhang_Dengue_2021	rand.25	rand.82	1	9	0.111111111111111
Zhang_Dengue_2021	rand.25	rand.81	0	10	0
Zhang_Dengue_2021	rand.25	rand.83	2	8	0.25
Zhang_Dengue_2021	rand.25	rand.24	2	8	0.25
Zhang_Dengue_2021	rand.25	rand.28	1	9	0.111111111111111
Zhang_Dengue_2021	rand.25	rand.40	1	9	0.111111111111111
Zhang_Dengue_2021	rand.25	rand.29	2	8	0.25
Zhang_Dengue_2021	rand.25	rand.52	2	8	0.25
Zhang_Dengue_2021	rand.25	rand.57	1	9	0.111111111111111
Zhang_Dengue_2021	rand.25	rand.55	0	10	0
Zhang_Dengue_2021	rand.25	rand.53	1	9	0.111111111111111
Zhang_Dengue_2021	rand.25	rand.51	1	9	0.111111111111111
Zhang_Dengue_2021	rand.25	rand.26	2	8	0.25
Zhang_Dengue_2021	rand.25	rand.3	2	8	0.25
Zhang_Dengue_2021	rand.25	rand.90	2	8	0.25
Zhang_Dengue_2021	rand.25	rand.6	2	8	0.25
Zhang_Dengue_2021	rand.27	rand.60	0	10	0
Zhang_Dengue_2021	rand.27	rand.89	1	9	0.111111111111111
Zhang_Dengue_2021	rand.27	rand.88	2	8	0.25
Zhang_Dengue_2021	rand.27	rand.9	3	7	0.428571428571429
Zhang_Dengue_2021	rand.27	rand.84	3	7	0.428571428571429
Zhang_Dengue_2021	rand.27	rand.23	1	9	0.111111111111111
Zhang_Dengue_2021	rand.27	rand.21	1	9	0.111111111111111
Zhang_Dengue_2021	rand.27	rand.30	1	9	0.111111111111111
Zhang_Dengue_2021	rand.27	rand.56	1	9	0.111111111111111
Zhang_Dengue_2021	rand.27	rand.70	0	10	0
Zhang_Dengue_2021	rand.27	rand.87	1	9	0.111111111111111
Zhang_Dengue_2021	rand.27	rand.85	0	10	0
Zhang_Dengue_2021	rand.27	rand.1	2	8	0.25
Zhang_Dengue_2021	rand.27	rand.82	2	8	0.25
Zhang_Dengue_2021	rand.27	rand.81	0	10	0
Zhang_Dengue_2021	rand.27	rand.83	2	8	0.25
Zhang_Dengue_2021	rand.27	rand.24	2	8	0.25
Zhang_Dengue_2021	rand.27	rand.28	2	8	0.25
Zhang_Dengue_2021	rand.27	rand.40	2	8	0.25
Zhang_Dengue_2021	rand.27	rand.29	2	8	0.25
Zhang_Dengue_2021	rand.27	rand.52	3	7	0.428571428571429
Zhang_Dengue_2021	rand.27	rand.57	2	8	0.25
Zhang_Dengue_2021	rand.27	rand.55	1	9	0.111111111111111
Zhang_Dengue_2021	rand.27	rand.53	1	9	0.111111111111111
Zhang_Dengue_2021	rand.27	rand.51	2	8	0.25
Zhang_Dengue_2021	rand.27	rand.26	1	9	0.111111111111111
Zhang_Dengue_2021	rand.27	rand.3	1	9	0.111111111111111
Zhang_Dengue_2021	rand.27	rand.90	2	8	0.25
Zhang_Dengue_2021	rand.27	rand.6	2	8	0.25
Zhang_Dengue_2021	rand.60	rand.89	2	8	0.25
Zhang_Dengue_2021	rand.60	rand.88	2	8	0.25
Zhang_Dengue_2021	rand.60	rand.9	0	10	0
Zhang_Dengue_2021	rand.60	rand.84	1	9	0.111111111111111
Zhang_Dengue_2021	rand.60	rand.23	2	8	0.25
Zhang_Dengue_2021	rand.60	rand.21	2	8	0.25
Zhang_Dengue_2021	rand.60	rand.30	4	6	0.666666666666667
Zhang_Dengue_2021	rand.60	rand.56	0	10	0
Zhang_Dengue_2021	rand.60	rand.70	2	8	0.25
Zhang_Dengue_2021	rand.60	rand.87	2	8	0.25
Zhang_Dengue_2021	rand.60	rand.85	3	7	0.428571428571429
Zhang_Dengue_2021	rand.60	rand.1	1	9	0.111111111111111
Zhang_Dengue_2021	rand.60	rand.82	1	9	0.111111111111111
Zhang_Dengue_2021	rand.60	rand.81	0	10	0
Zhang_Dengue_2021	rand.60	rand.83	1	9	0.111111111111111
Zhang_Dengue_2021	rand.60	rand.24	1	9	0.111111111111111
Zhang_Dengue_2021	rand.60	rand.28	1	9	0.111111111111111
Zhang_Dengue_2021	rand.60	rand.40	1	9	0.111111111111111
Zhang_Dengue_2021	rand.60	rand.29	3	7	0.428571428571429
Zhang_Dengue_2021	rand.60	rand.52	1	9	0.111111111111111
Zhang_Dengue_2021	rand.60	rand.57	2	8	0.25
Zhang_Dengue_2021	rand.60	rand.55	2	8	0.25
Zhang_Dengue_2021	rand.60	rand.53	2	8	0.25
Zhang_Dengue_2021	rand.60	rand.51	0	10	0
Zhang_Dengue_2021	rand.60	rand.26	1	9	0.111111111111111
Zhang_Dengue_2021	rand.60	rand.3	3	7	0.428571428571429
Zhang_Dengue_2021	rand.60	rand.90	1	9	0.111111111111111
Zhang_Dengue_2021	rand.60	rand.6	2	8	0.25
Zhang_Dengue_2021	rand.89	rand.88	3	7	0.428571428571429
Zhang_Dengue_2021	rand.89	rand.9	1	9	0.111111111111111
Zhang_Dengue_2021	rand.89	rand.84	2	8	0.25
Zhang_Dengue_2021	rand.89	rand.23	0	10	0
Zhang_Dengue_2021	rand.89	rand.21	1	9	0.111111111111111
Zhang_Dengue_2021	rand.89	rand.30	2	8	0.25
